case,Activity,startTime,completeTime,org:resource,fixedCost
612,A Expert Review,2022/11/30 0:28:14,2022/11/30 0:35:01,Jack,50
612,B Expert Review,2022/11/30 0:28:14,2022/11/30 0:33:18,Amy,60
612,decide,2022/11/30 0:35:01,2022/11/30 0:40:08,Bob,70
612,pass,2022/11/30 0:40:08,2022/11/30 0:43:46,Dino,70
166,Submit a paper,2022/11/14 19:39:44,2022/11/14 19:46:19,Sam,70
166,A Expert Review,2022/11/14 19:46:19,2022/11/14 19:54:41,Jack,50
166,B Expert Review,2022/11/14 19:46:19,2022/11/14 19:55:07,Amy,60
166,decide,2022/11/14 19:55:07,2022/11/14 20:00:49,Bob,70
166,refuse,2022/11/14 20:00:49,2022/11/14 20:06:09,Andy,50
186,Submit a paper,2022/11/14 23:52:43,2022/11/14 23:58:57,Sam,70
186,A Expert Review,2022/11/14 23:58:57,2022/11/15 0:06:02,Jack,50
186,B Expert Review,2022/11/14 23:58:57,2022/11/15 0:04:52,Amy,60
186,decide,2022/11/15 0:06:02,2022/11/15 0:11:16,Bob,70
186,pass,2022/11/15 0:11:16,2022/11/15 0:15:56,Dino,70
107,Submit a paper,2022/11/10 23:21:16,2022/11/10 23:27:49,Sam,70
107,A Expert Review,2022/11/10 23:27:49,2022/11/10 23:34:37,Jack,50
107,B Expert Review,2022/11/10 23:27:49,2022/11/10 23:33:14,Amy,60
107,decide,2022/11/10 23:34:37,2022/11/10 23:40:25,Bob,70
107,pass,2022/11/10 23:40:25,2022/11/10 23:45:34,Dino,70
671,Submit a paper,2022/12/1 20:35:41,2022/12/1 20:43:12,Sam,70
671,A Expert Review,2022/12/1 20:43:12,2022/12/1 20:51:06,Jack,50
671,B Expert Review,2022/12/1 20:43:12,2022/12/1 20:49:24,Amy,60
671,decide,2022/12/1 20:51:06,2022/12/1 20:57:01,Bob,70
671,pass,2022/12/1 20:57:01,2022/12/1 21:01:08,Dino,70
679,Submit a paper,2022/12/1 22:08:12,2022/12/1 22:13:50,Sam,70
679,A Expert Review,2022/12/1 22:13:50,2022/12/1 22:22:51,Jack,50
679,B Expert Review,2022/12/1 22:13:50,2022/12/1 22:20:46,Amy,60
679,decide,2022/12/1 22:22:51,2022/12/1 22:28:06,Bob,70
679,pass,2022/12/1 22:28:06,2022/12/1 22:33:32,Dino,70
693,Submit a paper,2022/12/2 17:00:00,2022/12/2 17:05:42,Sam,70
693,A Expert Review,2022/12/2 17:05:42,2022/12/2 17:14:19,Jack,50
693,B Expert Review,2022/12/2 17:05:42,2022/12/2 17:14:30,Amy,60
693,decide,2022/12/2 17:14:30,2022/12/2 17:17:54,Bob,70
693,pass,2022/12/2 17:17:54,2022/12/2 17:21:40,Dino,70
99,Submit a paper,2022/11/10 21:42:36,2022/11/10 21:47:57,Sam,70
99,A Expert Review,2022/11/10 21:47:57,2022/11/10 21:56:53,Jack,50
99,B Expert Review,2022/11/10 21:47:57,2022/11/10 21:55:52,Amy,60
99,decide,2022/11/10 21:56:53,2022/11/10 22:02:34,Bob,70
99,pass,2022/11/10 22:02:34,2022/11/10 22:05:51,Dino,70
35,Submit a paper,2022/11/9 0:23:44,2022/11/9 0:29:58,Sam,70
35,A Expert Review,2022/11/9 0:29:58,2022/11/9 0:36:16,Jack,50
35,B Expert Review,2022/11/9 0:29:58,2022/11/9 0:39:04,Amy,60
35,decide,2022/11/9 0:39:04,2022/11/9 0:42:32,Bob,70
35,pass,2022/11/9 0:42:32,2022/11/9 0:47:37,Dino,70
220,Submit a paper,2022/11/15 23:08:24,2022/11/15 23:13:56,Sam,70
220,B Expert Review,2022/11/15 23:13:56,2022/11/15 23:22:09,Amy,60
220,A Expert Review,2022/11/15 23:16:39,2022/11/15 23:21:53,Jack,50
220,decide,2022/11/15 23:22:09,2022/11/15 23:27:12,Bob,70
220,pass,2022/11/15 23:27:12,2022/11/15 23:31:44,Dino,70
792,Submit a paper,2022/12/6 21:55:13,2022/12/6 22:02:54,Sam,70
792,A Expert Review,2022/12/6 22:02:54,2022/12/6 22:10:32,Jack,50
792,B Expert Review,2022/12/6 22:02:54,2022/12/6 22:08:42,Amy,60
792,decide,2022/12/6 22:10:32,2022/12/6 22:14:06,Bob,70
792,pass,2022/12/6 22:14:06,2022/12/6 22:17:23,Dino,70
32,Submit a paper,2022/11/8 23:44:57,2022/11/8 23:50:00,Sam,70
32,A Expert Review,2022/11/8 23:50:00,2022/11/8 23:59:11,Jack,50
32,B Expert Review,2022/11/8 23:50:00,2022/11/8 23:59:43,Amy,60
32,decide,2022/11/8 23:59:43,2022/11/9 0:05:00,Bob,70
32,refuse,2022/11/9 0:05:00,2022/11/9 0:10:38,Andy,50
102,Submit a paper,2022/11/10 22:19:50,2022/11/10 22:26:13,Sam,70
102,A Expert Review,2022/11/10 22:26:13,2022/11/10 22:34:00,Jack,50
102,B Expert Review,2022/11/10 22:26:13,2022/11/10 22:33:08,Amy,60
102,decide,2022/11/10 22:34:00,2022/11/10 22:38:44,Bob,70
102,pass,2022/11/10 22:38:44,2022/11/10 22:44:06,Dino,70
696,Submit a paper,2022/12/2 17:38:44,2022/12/2 17:44:32,Sam,70
696,A Expert Review,2022/12/2 17:44:32,2022/12/2 17:51:31,Jack,50
696,B Expert Review,2022/12/2 17:44:32,2022/12/2 17:54:08,Amy,60
696,decide,2022/12/2 17:54:08,2022/12/2 17:57:45,Bob,70
696,pass,2022/12/2 17:57:45,2022/12/2 18:02:09,Dino,70
282,Submit a paper,2022/11/17 19:47:27,2022/11/17 19:54:23,Sam,70
282,A Expert Review,2022/11/17 19:54:23,2022/11/17 20:01:26,Jack,50
282,B Expert Review,2022/11/17 19:54:23,2022/11/17 20:00:26,Amy,60
282,decide,2022/11/17 20:01:26,2022/11/17 20:04:32,Bob,70
282,refuse,2022/11/17 20:04:32,2022/11/17 20:09:41,Andy,50
10,Submit a paper,2022/11/8 19:12:57,2022/11/8 19:20:54,Sam,70
10,A Expert Review,2022/11/8 19:20:54,2022/11/8 19:29:15,Jack,50
10,B Expert Review,2022/11/8 19:20:54,2022/11/8 19:27:38,Amy,60
10,decide,2022/11/8 19:29:15,2022/11/8 19:32:55,Bob,70
10,refuse,2022/11/8 19:32:55,2022/11/8 19:37:18,Andy,50
586,Submit a paper,2022/11/29 18:50:21,2022/11/29 18:58:06,Sam,70
586,A Expert Review,2022/11/29 18:58:06,2022/11/29 19:06:05,Jack,50
586,B Expert Review,2022/11/29 19:00:17,2022/11/29 19:05:27,Amy,60
586,decide,2022/11/29 19:06:05,2022/11/29 19:10:00,Bob,70
586,pass,2022/11/29 19:10:05,2022/11/29 19:13:18,Dino,70
80,Submit a paper,2022/11/10 17:47:32,2022/11/10 17:52:42,Sam,70
80,A Expert Review,2022/11/10 17:52:42,2022/11/10 17:58:46,Jack,50
80,B Expert Review,2022/11/10 17:52:42,2022/11/10 17:59:39,Amy,60
80,decide,2022/11/10 17:59:39,2022/11/10 18:05:05,Bob,70
80,pass,2022/11/10 18:05:05,2022/11/10 18:08:49,Dino,70
544,Submit a paper,2022/11/28 18:06:40,2022/11/28 18:12:47,Sam,70
544,A Expert Review,2022/11/28 18:12:47,2022/11/28 18:19:31,Jack,50
544,B Expert Review,2022/11/28 18:12:47,2022/11/28 18:18:52,Amy,60
544,decide,2022/11/28 18:19:31,2022/11/28 18:22:41,Bob,70
544,modify,2022/12/14 21:25:37,2022/12/15 17:32:27,Allen,60
544,Submit a paper,2022/12/15 17:32:27,2022/12/15 17:38:05,Sam,70
544,A Expert Review,2022/12/15 17:38:05,2022/12/15 17:44:35,Jack,50
544,B Expert Review,2022/12/15 17:38:05,2022/12/15 17:45:00,Amy,60
544,decide,2022/12/15 17:45:00,2022/12/15 17:48:23,Bob,70
544,pass,2022/12/15 17:48:23,2022/12/15 17:54:05,Dino,70
276,Submit a paper,2022/11/17 18:28:07,2022/11/17 18:35:55,Sam,70
276,A Expert Review,2022/11/17 18:35:55,2022/11/17 18:45:51,Jack,50
276,B Expert Review,2022/11/17 18:35:55,2022/11/17 18:45:26,Amy,60
276,decide,2022/11/17 18:45:51,2022/11/17 18:50:18,Bob,70
276,pass,2022/11/17 18:50:18,2022/11/17 18:54:35,Dino,70
502,Submit a paper,2022/11/25 17:25:35,2022/11/25 17:31:03,Sam,70
502,A Expert Review,2022/11/25 17:31:03,2022/11/25 17:36:10,Jack,50
502,B Expert Review,2022/11/25 17:31:03,2022/11/25 17:40:39,Amy,60
502,decide,2022/11/25 17:40:39,2022/11/25 17:44:18,Bob,70
502,refuse,2022/11/25 17:44:18,2022/11/25 17:51:13,Andy,50
355,Submit a paper,2022/11/21 19:02:54,2022/11/21 19:08:20,Sam,70
355,A Expert Review,2022/11/21 19:08:20,2022/11/21 19:17:26,Jack,50
355,B Expert Review,2022/11/21 19:08:20,2022/11/21 19:16:16,Amy,60
355,decide,2022/11/21 19:17:26,2022/11/21 19:21:08,Bob,70
355,pass,2022/11/21 19:21:08,2022/11/21 19:25:32,Dino,70
397,Submit a paper,2022/11/22 19:57:25,2022/11/22 20:03:40,Sam,70
397,B Expert Review,2022/11/22 20:03:40,2022/11/22 20:09:36,Amy,60
397,A Expert Review,2022/11/22 20:03:52,2022/11/22 20:09:25,Jack,50
397,decide,2022/11/22 20:09:36,2022/11/22 20:14:29,Bob,70
397,modify,2022/12/5 17:17:32,2022/12/5 21:58:53,Allen,60
397,Submit a paper,2022/12/5 21:58:53,2022/12/5 22:06:14,Sam,70
397,A Expert Review,2022/12/5 22:06:14,2022/12/5 22:14:26,Jack,50
397,B Expert Review,2022/12/5 22:06:14,2022/12/5 22:14:41,Amy,60
397,decide,2022/12/5 22:14:41,2022/12/5 22:18:46,Bob,70
397,pass,2022/12/5 22:18:46,2022/12/5 22:22:06,Dino,70
234,Submit a paper,2022/11/16 18:08:57,2022/11/16 18:15:21,Sam,70
234,A Expert Review,2022/11/16 18:15:21,2022/11/16 18:22:15,Jack,50
234,B Expert Review,2022/11/16 18:15:21,2022/11/16 18:20:54,Amy,60
234,decide,2022/11/16 18:22:15,2022/11/16 18:27:07,Bob,70
234,refuse,2022/11/16 18:27:07,2022/11/16 18:32:38,Andy,50
775,Submit a paper,2022/12/6 18:26:19,2022/12/6 18:31:30,Sam,70
775,A Expert Review,2022/12/6 18:31:30,2022/12/6 18:36:53,Jack,50
775,B Expert Review,2022/12/6 18:31:30,2022/12/6 18:40:31,Amy,60
775,decide,2022/12/6 18:40:31,2022/12/6 18:44:46,Bob,70
775,pass,2022/12/6 18:44:46,2022/12/6 18:47:56,Dino,70
733,Submit a paper,2022/12/5 17:42:55,2022/12/5 17:50:54,Sam,70
733,A Expert Review,2022/12/5 17:50:54,2022/12/5 17:58:21,Jack,50
733,B Expert Review,2022/12/5 17:50:54,2022/12/5 17:56:12,Amy,60
733,decide,2022/12/5 17:58:21,2022/12/5 18:02:36,Bob,70
733,pass,2022/12/5 18:02:36,2022/12/5 18:07:15,Dino,70
465,Submit a paper,2022/11/24 17:51:26,2022/11/24 17:56:50,Sam,70
465,A Expert Review,2022/11/24 17:56:50,2022/11/24 18:03:53,Jack,50
465,B Expert Review,2022/11/24 17:56:50,2022/11/24 18:03:56,Amy,60
465,decide,2022/11/24 18:03:56,2022/11/24 18:09:06,Bob,70
465,refuse,2022/11/24 18:09:06,2022/11/24 18:14:13,Andy,50
423,Submit a paper,2022/11/23 17:18:37,2022/11/23 17:24:27,Sam,70
423,A Expert Review,2022/11/23 17:24:27,2022/11/23 17:33:18,Jack,50
423,B Expert Review,2022/11/23 17:24:27,2022/11/23 17:29:55,Amy,60
423,B Expert Review,2022/11/23 17:29:55,2022/11/23 17:32:55,Amy,60
423,decide,2022/11/23 17:33:18,2022/11/23 17:37:38,Bob,70
423,modify,2022/12/7 17:41:32,2022/12/7 20:45:01,Allen,60
423,Submit a paper,2022/12/7 20:45:01,2022/12/7 20:51:15,Sam,70
423,A Expert Review,2022/12/7 20:51:15,2022/12/7 20:58:43,Jack,50
423,B Expert Review,2022/12/7 20:51:15,2022/12/7 20:58:24,Amy,60
423,decide,2022/12/7 20:58:43,2022/12/7 21:02:53,Bob,70
423,modify,2023/1/4 23:19:34,2023/1/5 18:46:10,Allen,60
423,Submit a paper,2023/1/5 18:46:10,2023/1/5 18:52:06,Sam,70
423,A Expert Review,2023/1/5 18:52:06,2023/1/5 18:57:16,Jack,50
423,B Expert Review,2023/1/5 18:52:06,2023/1/5 19:01:25,Amy,60
423,decide,2023/1/5 19:01:25,2023/1/5 19:04:30,Bob,70
423,pass,2023/1/5 19:04:30,2023/1/5 19:08:41,Dino,70
476,Submit a paper,2022/11/24 20:11:04,2022/11/24 20:19:02,Sam,70
476,A Expert Review,2022/11/24 20:19:02,2022/11/24 20:27:51,Jack,50
476,B Expert Review,2022/11/24 20:19:02,2022/11/24 20:24:42,Amy,60
476,B Expert Review,2022/11/24 20:24:42,2022/11/24 20:27:42,Amy,60
476,decide,2022/11/24 20:27:51,2022/11/24 20:31:06,Bob,70
476,modify,2022/12/9 22:32:27,2022/12/12 18:00:27,Allen,60
476,Submit a paper,2022/12/12 18:00:27,2022/12/12 18:07:39,Sam,70
476,A Expert Review,2022/12/12 18:07:39,2022/12/12 18:16:42,Jack,50
476,B Expert Review,2022/12/12 18:07:39,2022/12/12 18:13:19,Amy,60
476,decide,2022/12/12 18:16:42,2022/12/12 18:21:07,Bob,70
476,pass,2022/12/12 18:21:07,2022/12/12 18:24:16,Dino,70
434,Submit a paper,2022/11/23 19:35:02,2022/11/23 19:40:16,Sam,70
434,A Expert Review,2022/11/23 19:40:16,2022/11/23 19:49:53,Jack,50
434,B Expert Review,2022/11/23 19:40:16,2022/11/23 19:46:14,Amy,60
434,decide,2022/11/23 19:49:53,2022/11/23 19:53:27,Bob,70
434,pass,2022/11/23 19:53:27,2022/11/23 19:57:53,Dino,70
313,Submit a paper,2022/11/18 18:19:00,2022/11/18 18:26:20,Sam,70
313,A Expert Review,2022/11/18 18:26:20,2022/11/18 18:33:06,Jack,50
313,B Expert Review,2022/11/18 18:26:20,2022/11/18 18:34:18,Amy,60
313,decide,2022/11/18 18:34:18,2022/11/18 18:39:41,Bob,70
313,modify,2022/11/29 18:42:46,2022/11/29 23:32:43,Allen,60
313,Submit a paper,2022/11/29 23:37:38,2022/11/29 23:44:37,Sam,70
313,A Expert Review,2022/11/29 23:44:45,2022/11/29 23:53:05,Jack,50
313,B Expert Review,2022/11/29 23:46:40,2022/11/29 23:56:19,Amy,60
313,decide,2022/11/29 23:56:19,2022/11/30 0:01:20,Bob,70
313,pass,2022/11/30 0:01:20,2022/11/30 0:04:27,Dino,70
302,Submit a paper,2022/11/17 23:53:15,2022/11/17 23:59:18,Sam,70
302,A Expert Review,2022/11/17 23:59:18,2022/11/18 0:09:08,Jack,50
302,B Expert Review,2022/11/17 23:59:18,2022/11/18 0:04:30,Amy,60
302,decide,2022/11/18 0:09:08,2022/11/18 0:14:55,Bob,70
302,pass,2022/11/18 0:14:55,2022/11/18 0:19:30,Dino,70
727,Submit a paper,2022/12/3 0:29:27,2022/12/3 0:35:28,Sam,70
727,A Expert Review,2022/12/3 0:35:28,2022/12/3 0:44:18,Jack,50
727,B Expert Review,2022/12/3 0:35:28,2022/12/3 0:41:54,Amy,60
727,decide,2022/12/3 0:44:18,2022/12/3 0:48:10,Bob,70
727,pass,2022/12/3 0:48:10,2022/12/3 0:52:18,Dino,70
769,Submit a paper,2022/12/6 17:10:18,2022/12/6 17:15:53,Sam,70
769,A Expert Review,2022/12/6 17:15:53,2022/12/6 17:21:44,Jack,50
769,B Expert Review,2022/12/6 17:16:25,2022/12/6 17:23:20,Amy,60
769,decide,2022/12/6 17:23:20,2022/12/6 17:27:17,Bob,70
769,pass,2022/12/6 17:27:17,2022/12/6 17:33:09,Dino,70
172,Submit a paper,2022/11/14 20:54:08,2022/11/14 21:00:25,Sam,70
172,A Expert Review,2022/11/14 21:00:25,2022/11/14 21:05:57,Jack,50
172,B Expert Review,2022/11/14 21:00:25,2022/11/14 21:09:40,Amy,60
172,decide,2022/11/14 21:09:40,2022/11/14 21:13:51,Bob,70
172,pass,2022/11/14 21:13:51,2022/11/14 21:18:55,Dino,70
130,Submit a paper,2022/11/11 20:10:12,2022/11/11 20:16:30,Sam,70
130,A Expert Review,2022/11/11 20:17:30,2022/11/11 20:26:58,Jack,50
130,B Expert Review,2022/11/11 20:19:57,2022/11/11 20:28:22,Amy,60
130,decide,2022/11/11 20:28:22,2022/11/11 20:32:41,Bob,70
130,pass,2022/11/11 20:32:41,2022/11/11 20:36:49,Dino,70
744,Submit a paper,2022/12/5 20:00:09,2022/12/5 20:06:07,Sam,70
744,A Expert Review,2022/12/5 20:06:07,2022/12/5 20:12:37,Jack,50
744,B Expert Review,2022/12/5 20:06:07,2022/12/5 20:14:24,Amy,60
744,decide,2022/12/5 20:14:24,2022/12/5 20:19:45,Bob,70
744,refuse,2022/12/5 20:19:45,2022/12/5 20:26:11,Andy,50
702,Submit a paper,2022/12/2 18:59:43,2022/12/2 19:06:54,Sam,70
702,A Expert Review,2022/12/2 19:06:54,2022/12/2 19:14:12,Jack,50
702,B Expert Review,2022/12/2 19:06:54,2022/12/2 19:16:47,Amy,60
702,decide,2022/12/2 19:16:47,2022/12/2 19:22:24,Bob,70
702,refuse,2022/12/2 19:22:24,2022/12/2 19:27:59,Andy,50
786,Submit a paper,2022/12/6 20:42:10,2022/12/6 20:47:37,Sam,70
786,A Expert Review,2022/12/6 20:47:37,2022/12/6 20:54:04,Jack,50
786,B Expert Review,2022/12/6 20:47:37,2022/12/6 20:54:48,Amy,60
786,decide,2022/12/6 20:54:48,2022/12/6 21:00:26,Bob,70
786,pass,2022/12/6 21:00:26,2022/12/6 21:05:23,Dino,70
138,Submit a paper,2022/11/11 21:39:55,2022/11/11 21:46:43,Sam,70
138,A Expert Review,2022/11/11 21:46:43,2022/11/11 21:52:22,Jack,50
138,B Expert Review,2022/11/11 21:46:43,2022/11/11 21:54:43,Amy,60
138,decide,2022/11/11 21:54:43,2022/11/11 21:58:54,Bob,70
138,pass,2022/11/11 21:58:54,2022/11/11 22:03:36,Dino,70
155,Submit a paper,2022/11/14 17:18:33,2022/11/14 17:24:40,Sam,70
155,A Expert Review,2022/11/14 17:24:40,2022/11/14 17:31:53,Jack,50
155,B Expert Review,2022/11/14 17:24:40,2022/11/14 17:31:37,Amy,60
155,decide,2022/11/14 17:31:53,2022/11/14 17:37:48,Bob,70
155,modify,2022/11/16 22:25:55,2022/11/17 19:20:22,Allen,60
155,Submit a paper,2022/11/17 19:20:22,2022/11/17 19:26:51,Sam,70
155,A Expert Review,2022/11/17 19:26:51,2022/11/17 19:36:15,Jack,50
155,B Expert Review,2022/11/17 19:26:51,2022/11/17 19:36:39,Amy,60
155,decide,2022/11/17 19:36:39,2022/11/17 19:40:44,Bob,70
155,pass,2022/11/17 19:40:44,2022/11/17 19:46:41,Dino,70
606,Submit a paper,2022/11/29 23:03:33,2022/11/29 23:10:40,Sam,70
606,A Expert Review,2022/11/29 23:10:40,2022/11/29 23:20:09,Jack,50
606,B Expert Review,2022/11/29 23:10:40,2022/11/29 23:20:30,Amy,60
606,decide,2022/11/29 23:20:30,2022/11/29 23:25:57,Bob,70
606,pass,2022/11/29 23:25:57,2022/11/29 23:29:58,Dino,70
623,Submit a paper,2022/11/30 18:41:09,2022/11/30 18:46:49,Sam,70
623,A Expert Review,2022/11/30 18:46:49,2022/11/30 18:55:05,Jack,50
623,B Expert Review,2022/11/30 18:46:49,2022/11/30 18:54:30,Amy,60
623,decide,2022/11/30 18:55:05,2022/11/30 19:00:21,Bob,70
623,pass,2022/11/30 19:00:21,2022/11/30 19:04:12,Dino,70
197,Submit a paper,2022/11/15 18:18:11,2022/11/15 18:23:26,Sam,70
197,A Expert Review,2022/11/15 18:23:26,2022/11/15 18:31:52,Jack,50
197,B Expert Review,2022/11/15 18:23:26,2022/11/15 18:30:34,Amy,60
197,decide,2022/11/15 18:31:52,2022/11/15 18:37:41,Bob,70
197,pass,2022/11/15 18:37:41,2022/11/15 18:41:21,Dino,70
640,Submit a paper,2022/11/30 21:58:06,2022/11/30 22:05:13,Sam,70
640,A Expert Review,2022/11/30 22:05:13,2022/11/30 22:12:07,Jack,50
640,B Expert Review,2022/11/30 22:05:13,2022/11/30 22:12:51,Amy,60
640,decide,2022/11/30 22:12:51,2022/11/30 22:16:13,Bob,70
640,pass,2022/11/30 22:16:13,2022/11/30 22:22:12,Dino,70
648,Submit a paper,2022/11/30 23:44:45,2022/11/30 23:50:19,Sam,70
648,A Expert Review,2022/11/30 23:50:19,2022/11/30 23:56:47,Jack,50
648,B Expert Review,2022/11/30 23:50:19,2022/11/30 23:58:46,Amy,60
648,decide,2022/11/30 23:58:46,2022/12/1 0:03:54,Bob,70
648,pass,2022/12/1 0:03:54,2022/12/1 0:08:02,Dino,70
682,Submit a paper,2022/12/1 22:47:17,2022/12/1 22:53:33,Sam,70
682,A Expert Review,2022/12/1 22:53:33,2022/12/1 23:00:51,Jack,50
682,B Expert Review,2022/12/1 22:53:33,2022/12/1 23:00:27,Amy,60
682,decide,2022/12/1 23:00:51,2022/12/1 23:06:50,Bob,70
682,modify,2022/12/28 19:24:40,2022/12/28 23:35:03,Allen,60
682,Submit a paper,2022/12/28 23:35:03,2022/12/28 23:41:33,Sam,70
682,A Expert Review,2022/12/28 23:41:33,2022/12/28 23:51:25,Jack,50
682,B Expert Review,2022/12/28 23:41:33,2022/12/28 23:48:45,Amy,60
682,decide,2022/12/28 23:51:25,2022/12/28 23:56:01,Bob,70
682,pass,2022/12/28 23:56:01,2022/12/28 23:59:06,Dino,70
46,Submit a paper,2022/11/9 18:49:09,2022/11/9 18:55:01,Sam,70
46,A Expert Review,2022/11/9 18:55:01,2022/11/9 19:01:15,Jack,50
46,B Expert Review,2022/11/9 18:55:01,2022/11/9 19:01:26,Amy,60
46,decide,2022/11/9 19:01:26,2022/11/9 19:05:00,Bob,70
46,pass,2022/11/9 19:05:00,2022/11/9 19:08:10,Dino,70
761,Submit a paper,2022/12/5 23:33:23,2022/12/5 23:40:20,Sam,70
761,A Expert Review,2022/12/5 23:40:20,2022/12/5 23:48:08,Jack,50
761,B Expert Review,2022/12/5 23:40:20,2022/12/5 23:49:54,Amy,60
761,decide,2022/12/5 23:49:54,2022/12/5 23:55:06,Bob,70
761,modify,2023/1/2 17:20:29,2023/1/2 22:00:29,Allen,60
761,Submit a paper,2023/1/2 22:00:29,2023/1/2 22:06:08,Sam,70
761,A Expert Review,2023/1/2 22:06:08,2023/1/2 22:12:37,Jack,50
761,B Expert Review,2023/1/2 22:06:08,2023/1/2 22:13:20,Amy,60
761,decide,2023/1/2 22:13:20,2023/1/2 22:17:19,Bob,70
761,pass,2023/1/2 22:17:19,2023/1/2 22:22:01,Dino,70
527,Submit a paper,2022/11/25 22:29:17,2022/11/25 22:34:29,Sam,70
527,A Expert Review,2022/11/25 22:34:29,2022/11/25 22:43:24,Jack,50
527,B Expert Review,2022/11/25 22:34:29,2022/11/25 22:41:27,Amy,60
527,decide,2022/11/25 22:43:24,2022/11/25 22:48:09,Bob,70
527,pass,2022/11/25 22:48:09,2022/11/25 22:52:10,Dino,70
569,Submit a paper,2022/11/28 23:09:07,2022/11/28 23:16:30,Sam,70
569,A Expert Review,2022/11/28 23:16:30,2022/11/28 23:21:57,Jack,50
569,B Expert Review,2022/11/28 23:16:30,2022/11/28 23:23:13,Amy,60
569,decide,2022/11/28 23:23:13,2022/11/28 23:26:46,Bob,70
569,refuse,2022/11/28 23:26:46,2022/11/28 23:32:38,Andy,50
88,Submit a paper,2022/11/10 19:24:28,2022/11/10 19:32:19,Sam,70
88,A Expert Review,2022/11/10 19:32:19,2022/11/10 19:42:14,Jack,50
88,B Expert Review,2022/11/10 19:32:19,2022/11/10 19:38:48,Amy,60
88,decide,2022/11/10 19:42:14,2022/11/10 19:48:07,Bob,70
88,refuse,2022/11/10 19:48:07,2022/11/10 19:53:39,Andy,50
63,Submit a paper,2022/11/9 22:21:54,2022/11/9 22:29:48,Sam,70
63,A Expert Review,2022/11/9 22:29:48,2022/11/9 22:35:56,Jack,50
63,B Expert Review,2022/11/9 22:29:48,2022/11/9 22:38:30,Amy,60
63,decide,2022/11/9 22:38:30,2022/11/9 22:44:27,Bob,70
63,modify,2022/11/10 0:47:50,2022/11/10 20:21:09,Allen,60
63,Submit a paper,2022/11/10 20:21:09,2022/11/10 20:27:34,Sam,70
63,A Expert Review,2022/11/10 20:27:34,2022/11/10 20:35:14,Jack,50
63,B Expert Review,2022/11/10 20:27:34,2022/11/10 20:37:32,Amy,60
63,decide,2022/11/10 20:37:32,2022/11/10 20:43:00,Bob,70
63,pass,2022/11/10 20:43:00,2022/11/10 20:48:30,Dino,70
113,Submit a paper,2022/11/11 0:35:08,2022/11/11 0:41:14,Sam,70
113,A Expert Review,2022/11/11 0:41:14,2022/11/11 0:47:08,Jack,50
113,B Expert Review,2022/11/11 0:41:14,2022/11/11 0:50:17,Amy,60
113,decide,2022/11/11 0:50:17,2022/11/11 0:54:50,Bob,70
113,pass,2022/11/11 0:54:50,2022/11/11 17:00:45,Dino,70
251,Submit a paper,2022/11/16 21:34:13,2022/11/16 21:42:04,Sam,70
251,A Expert Review,2022/11/16 21:42:04,2022/11/16 21:50:41,Jack,50
251,B Expert Review,2022/11/16 21:42:04,2022/11/16 21:49:09,Amy,60
251,decide,2022/11/16 21:50:41,2022/11/16 21:55:33,Bob,70
251,refuse,2022/11/16 21:55:33,2022/11/16 21:59:49,Andy,50
293,Submit a paper,2022/11/17 22:06:47,2022/11/17 22:13:59,Sam,70
293,A Expert Review,2022/11/17 22:13:59,2022/11/17 22:22:00,Jack,50
293,B Expert Review,2022/11/17 22:13:59,2022/11/17 22:19:08,Amy,60
293,decide,2022/11/17 22:22:00,2022/11/17 22:27:19,Bob,70
293,refuse,2022/11/17 22:27:19,2022/11/17 22:33:09,Andy,50
665,Submit a paper,2022/12/1 19:26:15,2022/12/1 19:33:25,Sam,70
665,A Expert Review,2022/12/1 19:33:25,2022/12/1 19:40:10,Jack,50
665,B Expert Review,2022/12/1 19:33:25,2022/12/1 19:39:09,Amy,60
665,decide,2022/12/1 19:40:10,2022/12/1 19:43:55,Bob,70
665,pass,2022/12/1 19:43:55,2022/12/1 19:49:25,Dino,70
21,Submit a paper,2022/11/8 21:28:54,2022/11/8 21:36:37,Sam,70
21,A Expert Review,2022/11/8 21:36:37,2022/11/8 21:46:10,Jack,50
21,B Expert Review,2022/11/8 21:36:37,2022/11/8 21:43:49,Amy,60
21,decide,2022/11/8 21:46:10,2022/11/8 21:50:19,Bob,70
21,pass,2022/11/8 21:50:19,2022/11/8 21:53:59,Dino,70
521,Submit a paper,2022/11/25 21:18:45,2022/11/25 21:26:29,Sam,70
521,A Expert Review,2022/11/25 21:26:29,2022/11/25 21:34:32,Jack,50
521,B Expert Review,2022/11/25 21:26:29,2022/11/25 21:35:32,Amy,60
521,decide,2022/11/25 21:35:32,2022/11/25 21:41:28,Bob,70
521,modify,2022/12/13 21:11:54,2022/12/14 17:19:48,Allen,60
521,Submit a paper,2022/12/14 17:19:48,2022/12/14 17:27:14,Sam,70
521,A Expert Review,2022/12/14 17:27:14,2022/12/14 17:37:14,Jack,50
521,B Expert Review,2022/12/14 17:27:14,2022/12/14 17:33:31,Amy,60
521,B Expert Review,2022/12/14 17:33:31,2022/12/14 17:36:31,Amy,60
521,decide,2022/12/14 17:37:14,2022/12/14 17:41:17,Bob,70
521,pass,2022/12/14 17:41:17,2022/12/14 17:46:51,Dino,70
522,Submit a paper,2022/11/25 21:29:54,2022/11/25 21:36:48,Sam,70
522,A Expert Review,2022/11/25 21:36:48,2022/11/25 21:45:19,Jack,50
